ArticleID,ExpertID,CategoryID,Subject,Thumbnail,PostTime,ClickCount,ReadBook,CreateUserID,CreateUserName,CreateTime,ModifyUserID,ModifyUserName,ModifyTime,SubCategoryID,PlatformType,DeleteStatus
105,15,2,願與病人一起苦,2a26d668-4fcb-4d58-a433-8dec4c0e034d.jpg,2016-05-30 00:00:00.000,10682,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:55:46.647,NULL,1,0
106,15,2,台灣現況 專職藝術治療師都是奢求,6e953ffd-56ea-424a-a861-0f8857d4a758.jpg,2016-05-30 00:00:00.000,6892,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:55:57.177,NULL,1,0
107,15,2,幽谷伴行 以愛為名－談安寧志工服務,fec22488-94a9-42a3-862e-def23dcbe187.jpg,2016-05-30 00:00:00.000,11660,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:56:14.740,NULL,1,0
108,15,2,成為璀璨落櫻　日本完璧終活之美,04eaa47a-9bc8-4d84-90bc-74278f2254ec.jpg,2016-05-30 00:00:00.000,46528,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:56:29.507,NULL,1,0
109,15,2,本土化靈性照顧的特色,5bb5c859-c79b-4078-9f33-29e5e1f279fe.jpg,2016-05-30 00:00:00.000,9686,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:57:16.617,NULL,1,0
110,15,2,首掀重病兒拔管話題 曾晴爸爸：如果想她，我們就讓眼淚流下來,ded84dea-a57c-4250-87db-79fd35650c29.jpg,2016-05-30 00:00:00.000,17996,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:57:32.227,NULL,1,0
111,2,2,哪一天自己也生病了，誰來照顧我呢？－諮商心理師 陳乃綾,7cf764cc-f4c3-429c-9616-c08366b59e09.jpg,2016-05-30 00:00:00.000,26161,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:57:46.430,NULL,1,0
112,14,2,插管？電擊？病危時一定要堅持急救嗎？了解「預立選擇安寧緩和醫療意願書」,0611e56a-5b68-489f-9c9b-6c9d8122f9c2.jpg,2016-05-30 00:00:00.000,102626,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:58:04.710,NULL,1,0
113,14,1,別再管罩杯大小了！過了30歲的愛自己方式－從認識乳癌開始,67532af9-9a43-4bdf-81b1-6ee93553c0ee.jpg,2016-05-30 00:00:00.000,15927,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:58:30.083,NULL,1,0
114,1,4,你就是多啦Ａ夢　現學現用的DIY失智遊戲包,06df1c3d-271d-446f-b805-57f0e2ae8e2c.jpg,2016-05-30 00:00:00.000,35490,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 20:58:46.413,NULL,1,0
115,5,1,殺人於無形的文明病－別輕忽老人憂鬱的摧毀力,86b1b0f7-1d24-4ea7-a684-50eae71eea1b.jpg,2016-05-30 00:00:00.000,35600,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:02:53.693,NULL,1,0
116,5,3,【長期照護】預防再次失能！日常照護技巧10重點,98ec4732-e99f-40bd-bb68-d2d87f0b27ff.jpg,2016-05-30 00:00:00.000,18440,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:03:36.570,NULL,1,0
117,5,1,阿公阿嬤重聽怎麼辦？8個小技巧讓你和老年人良好溝通,64641fa9-f37e-4061-9d01-20e1243385ca.jpg,2016-05-30 00:00:00.000,36851,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:03:52.647,NULL,1,0
118,5,1,【免費篩檢】我不要得癌症！政府的四大癌症免費篩檢,b09fcd7b-c15b-4576-8f60-7695e4cb17b7.jpg,2016-05-30 00:00:00.000,15315,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:04:08.837,NULL,1,1
119,12,6,臺灣輔具資源中心一覽表,b36915ca-68e2-4740-af1e-36d545874206.jpg,2016-05-30 00:00:00.000,86705,NULL,NULL,NULL,NULL,1,系統管理員,2019-03-19 14:15:55.943,NULL,1,0
120,7,2,哭泣無罪！用「悲傷五階段」好好地和親人告別,4feaacad-5e00-4eb6-81fe-27faf1ed312b.jpg,2016-05-30 00:00:00.000,29839,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:06:22.773,NULL,1,0
121,7,3,你還在「徒手搬運」嗎？錯誤移位讓照顧者苦不堪言,9267e47c-0a34-4d37-92a8-e7de30086978.jpg,2016-05-30 00:00:00.000,26325,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:07:54.897,NULL,1,0
122,7,2,用愛說再見－讓兒童了解死亡的必讀11本繪本,c19811c4-a656-45aa-b500-3287efc5157a.jpg,2016-05-30 00:00:00.000,49978,NULL,NULL,NULL,NULL,1,系統管理員,2019-04-07 13:52:27.357,NULL,1,0
123,7,2,「我有權利照顧自己，這不是自私！」照顧者的十大權利,91d9ad71-8eab-4190-8d05-c667491caba0.jpg,2016-05-30 00:00:00.000,28618,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:10:08.303,NULL,1,0
124,5,3,「氣氛」很重要－以人為本位的照護機構,fafd3ad3-e3a3-461d-88cb-b3b67c89496f.jpg,2016-05-30 00:00:00.000,14153,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:10:36.413,NULL,1,0
125,5,1,老奶奶也來發明！8個讓老年變得更幸福的IDEO創意設計,c2ab9462-870d-4752-b875-9f38d4fcef90.jpg,2016-05-30 00:00:00.000,21939,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:18:28.977,NULL,1,0
126,7,4,新生兒奇蹟！從來不願開口的失智阿嬤說話了,7f8dc9d7-8d5d-4d65-9294-e91f659a1636.jpg,2016-05-30 00:00:00.000,13473,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:17:12.820,NULL,1,0
127,5,1,你不可不知的偶像團體KBG84（未滿70勿入）,00f0631f-ae62-478d-b665-59575ba21507.jpg,2016-05-30 00:00:00.000,6130,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:16:57.727,NULL,1,0
128,5,1,給長者溫暖的「熊抱」！日本可愛照護機器人Robear,df4698de-944d-4266-a318-e87f5ba89421.jpg,2016-05-30 00:00:00.000,13218,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:16:02.400,NULL,1,0
129,12,2,走了也能愛地球，臺灣就有的五種環保葬－海葬、樹葬正流行,cd460e1d-b407-467f-a79f-2b4adef3446d.jpg,2016-05-30 00:00:00.000,76490,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:15:38.290,NULL,1,0
130,6,6,簡單四步驟 申請輔具補助好容易！,A__vaHJmoLi0oSLHvhhEP9CaDmsSApuPm.jpg,2016-05-30 00:00:00.000,126870,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:15:07.557,NULL,1,1
131,90,3,【特殊營養照護】認識流質飲食,631c944e-20c2-4496-a326-0a81661c24ea.jpg,2016-05-30 00:00:00.000,25995,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:14:40.103,NULL,1,0
132,5,4,把中風原因找出來！五大關鍵 預防二度中風,eef9061b-59e4-483f-ae86-0474146fe539.jpg,2016-05-30 00:00:00.000,23179,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:14:22.243,NULL,1,0
133,7,4,「猜猜我是誰？」新年拜年 不要考驗失智長輩的記憶,b931b04b-324b-420e-9465-24f063710053.jpg,2016-05-30 00:00:00.000,8652,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:14:10.070,NULL,1,0
134,5,3,【中風照顧】在家聰明做復健,231d5963-05d6-450e-ab54-b38a2983503c.jpg,2016-05-30 00:00:00.000,51452,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:13:53.617,NULL,1,0
135,5,3,哪家機構好？10項尋找照護機構的必做功課,aadc9630-6f59-4a11-b8e0-2b6e8bf7ca50.jpg,2016-05-30 00:00:00.000,32003,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:19:59.070,NULL,1,0
136,5,6,臺灣長期照顧管理中心一覽表（持續更新～）,A__lG3EvAa8oFIVoyAGENaHSSZMm5sFEM.png,2016-05-30 00:00:00.000,277887,NULL,NULL,NULL,NULL,1,系統管理員,2019-01-22 17:38:40.740,NULL,1,0
137,7,2,不需太堅強，我們願意聽你說話！照顧者喘息專線 0800-507-272,32a4f8c8-6048-401a-a313-a1f27dfd19df.jpg,2016-05-30 00:00:00.000,27815,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:20:40.290,NULL,1,0
138,6,6,「想要什麼輔具，政府都買給你！」真的嗎？別讓你的權益睡著了,A__vgwvHhra4D8qFSW0478E091cl4lpj9.jpg,2016-05-30 00:00:00.000,455137,NULL,NULL,NULL,NULL,1,系統管理員,2018-11-12 15:59:58.397,NULL,1,0
139,90,3,【中風照顧】中風後 要怎麼吃才能顧及營養與健康呢？,9f686904-6d11-4130-bb31-9465b73194bb.jpg,2016-05-30 00:00:00.000,43911,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:21:08.837,NULL,1,0
140,5,3,【發燒症狀照護】相關Q&A-冷敷與冰枕 無助於退燒,20c28645-168d-430f-9eb1-fca2171c1163.jpg,2016-05-30 00:00:00.000,32028,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:21:21.307,NULL,1,0
141,5,1,活得更快樂！讓銀髮族安心旅遊的五大重點,4c08347b-f66a-4d87-8846-85719e038487.jpg,2016-05-30 00:00:00.000,22842,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:21:52.510,NULL,1,0
142,5,3,【中風照護】5個關鍵字 搞定吞嚥障礙飲食,cd35d36b-e84a-4363-a2ac-ce520e90045e.jpg,2016-05-30 00:00:00.000,17418,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:22:08.650,NULL,1,0
143,5,3,【照護技巧】六大灌食障礙排解,2af58186-6333-4721-bc92-372a58045eca.jpg,2016-05-30 00:00:00.000,27460,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:22:58.697,NULL,1,0
144,1,1,案家「軟土深掘」？三方法 教居服員拒絕無理要求,ada6dc72-c7ee-4df4-9ab3-f6e2e64c41cc.jpg,2016-05-30 00:00:00.000,23381,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:19:41.057,NULL,1,0
145,5,2,只要用心陪伴，就能讀出對方的心－居家服務員的故事,128fc74c-5ad7-45b4-9986-64178688fbe8.jpg,2016-05-30 00:00:00.000,5477,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:26:03.277,NULL,1,0
146,5,2,「愛就是在別人的需要上，看見自己的責任」居家服務員的故事,b4614d06-9533-4cb2-ad43-a0a5cd041f1d.jpg,2016-05-30 00:00:00.000,6116,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:26:19.930,NULL,1,0
147,5,1,面對高齡人生，未來我會失智嗎？,e669eeb1-76d6-4235-a44f-d4462f086591.jpg,2016-05-30 00:00:00.000,48885,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:26:33.527,NULL,1,0
148,1,4,喚起長輩的「職人魂」，用尊嚴撕下「失智」的標籤,63c45bfb-7ca8-419a-b608-186ae5e24c37.jpg,2016-05-30 00:00:00.000,11506,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:26:47.557,NULL,1,0
149,5,1,一篇論文，開啟湯麗玉走入關懷失智老人之門,fb29bd5e-b9b2-4718-86df-923215133317.jpg,2016-05-30 00:00:00.000,10778,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:27:08.807,NULL,1,0
150,5,1,86歲時你想做什麼？德國阿嬤用「軟實力」拿下冠軍,79fd6b21-01e6-47ef-b078-08db8445b6b5.jpg,2016-05-30 00:00:00.000,18405,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:27:36.633,NULL,1,0
151,68,1,守護QR code 幫助失智長者找到回家的路,76aa49ed-02be-43f7-8c96-01d9f7dd0179.jpg,2016-05-30 00:00:00.000,41664,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:27:44.933,NULL,1,0
152,1,1,不須狗醫生、貓老師的寵物療法－失智長輩笑顏逐開的「龜蜜」,0a2e561b-1ab9-49ed-9477-6536dbd6ad7d.jpg,2016-05-30 00:00:00.000,12800,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:28:00.400,NULL,1,0
153,5,3,【求救！爸媽不願去醫院】如何帶失智症長者看醫生，就診時可能遇到的問題,09a31b42-673f-4a2a-a9c5-0bd9e4df90ef.jpg,2016-05-30 00:00:00.000,20133,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:28:32.993,NULL,1,0
154,1,1,「把您顧牢牢」預防老人走失 你一定要分享的三個絕招,7e2eab30-8c94-408d-9d25-f9dd633ad903.jpg,2016-05-30 00:00:00.000,32711,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:24:54.963,NULL,1,0
155,14,1,爺孫一起上學去，「代間學習」點亮生命之火！,fcdcaded-a5d8-4ac5-acbf-ad0c7ad17ef7.jpg,2016-05-30 00:00:00.000,13946,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:33:33.027,NULL,1,0
156,5,1,【要活就要動！】適合老年人的運動及十大運動原則,ea5c71b6-c36f-4417-b696-8cc5a1b7ee97.jpg,2016-05-30 00:00:00.000,11435,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:33:06.743,NULL,1,0
157,5,1,老人跌倒致死高！把握十大重點 預防老人跌倒,e0ed64bd-e487-4265-9474-2650df5c1e0f.jpg,2016-05-30 00:00:00.000,44628,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:32:51.980,NULL,1,0
158,90,3,【中風照護】實務技巧-吞嚥困難者的飲食照顧,a80f2b65-dc84-411b-b517-4e1a73c1532a.jpg,2016-05-30 00:00:00.000,25180,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:32:17.417,NULL,1,0
159,5,1,「運動一小時，延壽一小時」老人運動好處多多,8173ed47-62b0-44b8-bfef-4f23b122b68a.jpg,2016-05-30 00:00:00.000,23105,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:31:43.557,NULL,1,0
160,1,3,照護機構怎麼挑？ Don’t Worry！ 護理師教你挑選機構 讓長輩安享晚年,64ba05bc-a19b-4a72-8863-62b41b599d4c.jpg,2016-05-30 00:00:00.000,26863,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:31:26.650,NULL,1,0
161,14,1,【銀髮新趨勢】以房養老是什麼？看看美國、英國、德國怎麼做,20e3b079-80e3-48ae-9975-3f561f2c83a3.jpg,2016-05-30 00:00:00.000,11972,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:31:13.807,NULL,1,0
162,7,1,資深志工的過來人經驗：「女人不要把重心都放在小孩身上」人生要了無遺憾，你必須先學會愛自己,462311a0-eef7-4c9f-873f-b95da02dc421.jpg,2016-05-30 00:00:00.000,28604,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:30:56.090,NULL,1,0
163,5,5,105年度長期照護培訓課程開跑囉！,b3e8c12a-bc98-4e68-b407-83ded41aa745.jpg,2016-05-30 00:00:00.000,7169,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:30:40.230,NULL,1,0
164,7,2,「等到我頭髮留長時，就是媽媽回來的時候。」照服員在異鄉的故事,a1c3cbdc-b625-4b43-bc63-589d90f44c86.jpg,2016-05-30 00:00:00.000,10214,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:30:18.213,NULL,1,0
165,7,1,「我是這樣救了中風的爸爸」傳說中的十宣放血法，真的有用嗎？,32319f59-7b4f-4c9f-a812-37b4d61e21d0.jpg,2016-05-30 00:00:00.000,18406,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:35:59.150,NULL,1,0
166,16,2,徐慶玶醫師－人生的最後一哩路，您選光速還是龜速,2a962665-b34c-4f8d-9d2d-d17c20ba7dab.jpg,2016-05-30 00:00:00.000,21204,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:35:50.200,NULL,1,0
167,16,3,徐慶玶醫師－需要好看護，更要好僱主,0ea83ac6-22f8-4a9c-81ca-14484493e0c1.jpg,2016-05-30 00:00:00.000,24472,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:36:23.900,NULL,1,0
168,40,1,遠離骨質疏鬆－請你別吃得太過清淡！,ca2a1838-475c-4119-b44c-2c3a64b6567f.jpg,2016-05-30 00:00:00.000,19556,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:36:44.900,NULL,1,0
169,40,4,打胰島素會破壞腎功能？破除三迷思，重新認識糖尿病患者的重要夥伴,3d6ad562-e5da-42d7-b507-d15395bf8e8b.jpg,2016-05-30 00:00:00.000,14997,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:37:02.010,NULL,1,0
170,40,4,糖尿病飲食聰明吃 「三少一多」最健康,bdd3069a-c52e-4168-9ec8-a1a69fb7b4a1.jpg,2016-05-30 00:00:00.000,19462,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:37:22.823,NULL,1,0
171,5,1,腳麻無力？六種按摩方法，幫助血液循環、腳麻不再來,eabfc657-6b5b-4b6d-a316-fe706950aad7.jpg,2016-05-30 00:00:00.000,40368,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:37:42.433,NULL,1,0
172,5,1,站在銀色商機的浪頭上　2016台灣國際銀髮族暨健康照護產業展,7f6bd82c-d441-46cb-b31c-3a30c855bf6e.jpg,2016-05-30 00:00:00.000,5170,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:38:07.433,NULL,1,0
173,40,1,兩眼昏花？ 「穴位按摩操」延緩老花眼,945e2570-8387-4dbe-84fa-111f9d10b02f.jpg,2016-05-30 00:00:00.000,20920,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:38:19.527,NULL,1,0
174,8,1,【朱國鳳專欄】三個重點了解《病人自主權利法》－讓「善終」的心願可以實現,e08d185d-5e26-411b-b897-685cffc85f5e.jpg,2016-05-30 00:00:00.000,20681,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:39:00.107,NULL,1,0
175,90,1,影響老人健康甚鉅－認識與預防「骨質疏鬆症」,5115e22f-4e2b-41a8-8394-10906f50eaee.jpg,2016-05-30 00:00:00.000,12898,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:46:54.903,NULL,1,0
176,40,1,藥物與營養品會有交互作用－銀杏、人蔘、維他命D要這樣吃,70d269ba-e8d2-4854-8294-a5012ead6b15.jpg,2016-05-30 00:00:00.000,14230,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:45:20.763,NULL,1,0
177,40,1,藥物可能成為汙染源？三方法教你辨識、處理家中藥物,bf715c77-ae9a-4e23-8c04-df26611e7344.jpg,2016-05-30 00:00:00.000,8637,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:44:44.730,NULL,1,0
179,5,3,【媒體同報導】讓失智長者多一分保障 多一條回家的路,a0be357b-f434-483d-9b7e-bcfc6d2fb75d.jpg,2016-06-02 00:00:00.000,7538,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:44:21.323,NULL,1,0
180,12,3,讓長者在社區養老-伊甸基金會的「家庭托顧」,e0b49201-3be9-4718-a24d-09967941c680.jpg,2016-06-02 00:00:00.000,27172,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:44:29.607,NULL,1,0
181,5,4,【可能導致失明】老年性黃斑部病變 癮君子更要注意！,bddf2def-0455-4167-bd50-1ac44d5aa0a7.jpg,2016-06-03 00:00:00.000,11463,NULL,NULL,NULL,NULL,1,系統管理員,2017-09-30 16:34:38.100,NULL,1,0
182,40,1,您有戴假牙嗎？ 戴假牙好處多多，變美變健康還能減緩萎縮,8bb6c47f-8355-4532-93bb-dfda1994088b.jpg,2016-06-03 00:00:00.000,13146,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:42:22.263,NULL,1,0
183,12,3,【重要輔具介紹】讓長者輕鬆穿脫衣物的「穿著輔具」,79358a09-9510-44a9-80b5-382db43f1543.jpg,2016-06-06 00:00:00.000,21032,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:41:26.760,NULL,1,0
184,7,2,「我們照顧的，不只是老人家的身體，還有她孤單的一顆心。」居服員的故事,3950e12c-4e63-4ccf-a749-5a972b1c11e8.jpg,2016-06-07 00:00:00.000,37410,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:41:47.917,NULL,1,0
185,5,3,失能家人無法洗澡怎麼辦？快call「到府沐浴車」幫家人洗香香,9a1eeea6-d526-4254-8d6e-c7c867e6354b.jpg,2016-06-07 00:00:00.000,87216,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:40:36.213,NULL,1,0
186,5,5,掌握幸福商機、銀髮健康講座－2016年臺灣國際醫療展、銀髮暨健康照護產業展,e304dc0a-2344-4ab2-924b-189ff7654e3b.jpg,2016-06-13 00:00:00.000,5704,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:47:23.137,NULL,1,0
187,8,6,【朱國鳳專欄】中壯年請注意，社會年金鐵定縮水，我要如何靠商業年金補足？,fb6f45f7-1ad4-44a7-a08e-701ec9f3b680.jpg,2016-06-13 00:00:00.000,19218,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:47:53.373,NULL,1,0
188,5,2,「有能力的話，請你一定要幫助老人！」外婆臨終的一句話，讓她勇於轉職-居服員的故事,bc458039-907b-4c01-aaf5-b28c81c9b647.jpg,2016-06-13 00:00:00.000,25676,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:48:30.980,NULL,1,0
189,5,2,居服員的工作價值是什麼？從信仰裡找到力量的管雅楓,eb1bc2ff-e900-41cb-94c1-ebb877071402.jpg,2016-06-14 00:00:00.000,23747,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:48:10.013,NULL,1,0
190,40,1,長者要如何度過燥熱又難耐的夏季？ 清淡飲食多喝水,30f45eaa-6bb3-437c-a103-073e51eeb7e7.jpg,2016-06-14 00:00:00.000,6942,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:50:58.903,NULL,1,0
191,7,2,「因為叛逆，我選擇長照領域。」八年級照服員的告白：如果你們都覺得勞動不平等，為什麼要年輕人承受？,2e09e23d-4016-418c-8700-dd5881166a53.jpg,2016-06-14 00:00:00.000,27982,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:52:05.450,NULL,1,0
192,17,6,輔具申請省錢大法－身障2年4項，長照10年10萬，怎麼選擇最划算？,a47ac950-4d22-48e8-98bb-04c188fc2a78.jpg,2016-06-14 00:00:00.000,55755,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:51:34.077,NULL,1,1
193,7,3,如何讓傳統的父母親、老一輩的人說出心底話？用科技拉近彼此的心距離－瑪帛的關懷零時差,51bfddf4-ee76-45ea-814a-b0c3d95ff9da.jpg,2016-06-14 00:00:00.000,8995,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:51:48.793,NULL,1,0
194,6,3,腰痛剋星出場！用四大移位方法、轉移位輔具，迅速逮捕運動傷害！,6a145921-e71e-4580-989a-921180f1ca64.jpg,2016-06-14 00:00:00.000,40105,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:50:44.827,NULL,1,0
195,40,1,三大原則 老人家改善便祕非難事,c1c2c2dd-0344-49a2-aab0-40c5cf798b57.jpg,2016-06-14 00:00:00.000,8103,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:50:23.513,NULL,1,0
196,5,2,「孩子只會說幾個字，有天叫我：媽媽」居家服務員的故事,0ee56ef2-8f3f-49e1-973f-7fa0637b7efd.jpg,2016-06-14 00:00:00.000,5807,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:53:17.153,NULL,1,0
197,40,1,膽固醇過高怎麼辦？每日50克燕麥 跟高血脂說BYE BYE,2e615b93-c314-4e06-90da-11c8aa2f6500.jpg,2016-06-14 00:00:00.000,15084,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:53:33.420,NULL,1,0
198,5,3,什麼是壓傷（舊名壓瘡）？為什麼壓傷照顧不好可能造成病人死亡呢？,74344d56-3d53-4095-9ff0-d781b2f57123.jpg,2016-06-14 00:00:00.000,51347,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:54:12.420,NULL,1,0
199,1,1,長輩就是不愛外出？心理師教你三招 讓「固執」老人走出來,a58fbe6e-7313-48b1-9698-e8c4092b2a81.jpg,2016-06-14 00:00:00.000,37056,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:54:28.810,NULL,1,0
200,12,6,失智症資源相關網站總整理,46c56fa8-5188-41d1-98db-718170a84fb3.jpg,2016-06-14 00:00:00.000,33660,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:54:41.497,NULL,1,0
201,5,4,【照顧失智症】輕度失智症 日常照顧的三大重點,6f7b640d-8990-443d-aa15-143109cfbc80.jpg,2016-06-14 00:00:00.000,18290,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:54:55.497,NULL,1,0
202,7,2,因為理解你的苦，所以愛會存在－失智症咖啡店「D café」,f97f5498-0cf4-4b03-8790-bac8cd8dd683.jpg,2016-06-14 00:00:00.000,14611,NULL,NULL,NULL,NULL,1,系統管理員,2018-08-25 21:55:20.170,NULL,1,0
203,7,6,如何才能申請外籍看護工？符合資格才能照顧爸媽、爺奶和親愛的家人,257b0ef5-0029-46e7-8542-4193dc996971.jpg,2016-06-14 00:00:00.000,153120,NULL,NULL,NULL,NULL,1,系統管理員,2018-09-07 16:57:21.623,NULL,1,0
